"activity" "subject" "measurement_name" "average_ratio"
"WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk_mad___X" -0.488423216363636
"WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk_mad___X" -0.166976837182609
"WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk_mad___X" -0.360547415
"WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk_mad___X" -0.538607997580645
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk_mad___X" -0.604335497735849
"WALKING_UPSTAIRS" 2 "tBodyGyroJerk_mad___X" -0.480682447291667
"WALKING_UPSTAIRS" 3 "tBodyGyroJerk_mad___X" -0.505488541864407
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk_mad___X" -0.512901916730769
"WALKING_UPSTAIRS" 5 "tBodyGyroJerk_mad___X" -0.277835442085106
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk_mad___X" -0.168287587647059
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk_mad___X" -0.627746210588235
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk_mad___X" -0.387115099268293
"WALKING_UPSTAIRS" 9 "tBodyGyroJerk_mad___X" -0.652088643469388
"WALKING_UPSTAIRS" 10 "tBodyGyroJerk_mad___X" -0.413872624468085
"WALKING_UPSTAIRS" 11 "tBodyGyroJerk_mad___X" -0.654225884074074
"WALKING_UPSTAIRS" 12 "tBodyGyroJerk_mad___X" -0.549456312884615
"WALKING_UPSTAIRS" 13 "tBodyGyroJerk_mad___X" -0.621862368
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mad___X" -0.630356700555556
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mad___X" -0.494654153125
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mad___X" -0.703150833529412
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mad___X" -0.600282959791667
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mad___X" -0.749360452068966
"WALKING_UPSTAIRS" 19 "tBodyGyroJerk_mad___X" -0.210207995575
"WALKING_UPSTAIRS" 20 "tBodyGyroJerk_mad___X" -0.451324309411765
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk_mad___X" -0.561604567446809
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk_mad___X" -0.37623342952381
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk_mad___X" -0.537072643333333
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mad___X" -0.647533142033898
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk_mad___X" -0.683843448769231
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk_mad___X" -0.515182720727273
"WALKING_UPSTAIRS" 27 "tBodyGyroJerk_mad___X" -0.697655113921569
"WALKING_UPSTAIRS" 28 "tBodyGyroJerk_mad___X" -0.478431625686275
"WALKING_UPSTAIRS" 29 "tBodyGyroJerk_mad___X" -0.454788031428571
"WALKING_UPSTAIRS" 30 "tBodyGyroJerk_mad___X" -0.731481767692308
"LAYING" 1 "tBodyGyroJerk_mad___Y" -0.9743550202
"LAYING" 2 "tBodyGyroJerk_mad___Y" -0.990951233125
"LAYING" 3 "tBodyGyroJerk_mad___Y" -0.988791982258065
"LAYING" 4 "tBodyGyroJerk_mad___Y" -0.988151532777778
"LAYING" 5 "tBodyGyroJerk_mad___Y" -0.985919064423077
"LAYING" 6 "tBodyGyroJerk_mad___Y" -0.960732947894737
"LAYING" 7 "tBodyGyroJerk_mad___Y" -0.981831231730769
"LAYING" 8 "tBodyGyroJerk_mad___Y" -0.978310559074074
"LAYING" 9 "tBodyGyroJerk_mad___Y" -0.967586132
"LAYING" 10 "tBodyGyroJerk_mad___Y" -0.970059186551724
"LAYING" 11 "tBodyGyroJerk_mad___Y" -0.993499810175439
"LAYING" 12 "tBodyGyroJerk_mad___Y" -0.9705148305
"LAYING" 13 "tBodyGyroJerk_mad___Y" -0.983335165806452
"LAYING" 14 "tBodyGyroJerk_mad___Y" -0.973340594509804
"LAYING" 15 "tBodyGyroJerk_mad___Y" -0.985227755972222
"LAYING" 16 "tBodyGyroJerk_mad___Y" -0.990285671857143
"LAYING" 17 "tBodyGyroJerk_mad___Y" -0.985189483098592
"LAYING" 18 "tBodyGyroJerk_mad___Y" -0.991116377692308
"LAYING" 19 "tBodyGyroJerk_mad___Y" -0.986267270481928
"LAYING" 20 "tBodyGyroJerk_mad___Y" -0.984521649117647
"LAYING" 21 "tBodyGyroJerk_mad___Y" -0.984218568444444
"LAYING" 22 "tBodyGyroJerk_mad___Y" -0.983827030138889
"LAYING" 23 "tBodyGyroJerk_mad___Y" -0.980552755555556
"LAYING" 24 "tBodyGyroJerk_mad___Y" -0.980440474444444
"LAYING" 25 "tBodyGyroJerk_mad___Y" -0.973459724520548
"LAYING" 26 "tBodyGyroJerk_mad___Y" -0.990248299210526
"LAYING" 27 "tBodyGyroJerk_mad___Y" -0.993666843243243
"LAYING" 28 "tBodyGyroJerk_mad___Y" -0.98364459275
"LAYING" 29 "tBodyGyroJerk_mad___Y" -0.997215008695652
"LAYING" 30 "tBodyGyroJerk_mad___Y" -0.985140495142857
"SITTING" 1 "tBodyGyroJerk_mad___Y" -0.991217640212766
"SITTING" 2 "tBodyGyroJerk_mad___Y" -0.991850605652174
"SITTING" 3 "tBodyGyroJerk_mad___Y" -0.980463514038462
"SITTING" 4 "tBodyGyroJerk_mad___Y" -0.9866078182
"SITTING" 5 "tBodyGyroJerk_mad___Y" -0.978004762954545
"SITTING" 6 "tBodyGyroJerk_mad___Y" -0.967066950909091
"SITTING" 7 "tBodyGyroJerk_mad___Y" -0.983049789583333
"SITTING" 8 "tBodyGyroJerk_mad___Y" -0.991132691521739
"SITTING" 9 "tBodyGyroJerk_mad___Y" -0.976076578
"SITTING" 10 "tBodyGyroJerk_mad___Y" -0.993897311666667
"SITTING" 11 "tBodyGyroJerk_mad___Y" -0.990056351886792
"SITTING" 12 "tBodyGyroJerk_mad___Y" -0.981588571568627
"SITTING" 13 "tBodyGyroJerk_mad___Y" -0.992563995102041
"SITTING" 14 "tBodyGyroJerk_mad___Y" -0.988196722592593
"SITTING" 15 "tBodyGyroJerk_mad___Y" -0.991807987627119
"SITTING" 16 "tBodyGyroJerk_mad___Y" -0.992213002463768
"SITTING" 17 "tBodyGyroJerk_mad___Y" -0.99605719625
"SITTING" 18 "tBodyGyroJerk_mad___Y" -0.994623226666667
"SITTING" 19 "tBodyGyroJerk_mad___Y" -0.989063817808219
"SITTING" 20 "tBodyGyroJerk_mad___Y" -0.983230441969697
"SITTING" 21 "tBodyGyroJerk_mad___Y" -0.990245208705882
"SITTING" 22 "tBodyGyroJerk_mad___Y" -0.984819044677419
"SITTING" 23 "tBodyGyroJerk_mad___Y" -0.983846859705882
"SITTING" 24 "tBodyGyroJerk_mad___Y" -0.990517041029412
"SITTING" 25 "tBodyGyroJerk_mad___Y" -0.992087814769231
"SITTING" 26 "tBodyGyroJerk_mad___Y" -0.993575577435897
"SITTING" 27 "tBodyGyroJerk_mad___Y" -0.993304866142857
"SITTING" 28 "tBodyGyroJerk_mad___Y" -0.982383400972222
"SITTING" 29 "tBodyGyroJerk_mad___Y" -0.995734281833333
"SITTING" 30 "tBodyGyroJerk_mad___Y" -0.993900362741935
"STANDING" 1 "tBodyGyroJerk_mad___Y" -0.995668320188679
"STANDING" 2 "tBodyGyroJerk_mad___Y" -0.986433724814815
"STANDING" 3 "tBodyGyroJerk_mad___Y" -0.972390180819672
"STANDING" 4 "tBodyGyroJerk_mad___Y" -0.978373240535714
"STANDING" 5 "tBodyGyroJerk_mad___Y" -0.968142742321429
"STANDING" 6 "tBodyGyroJerk_mad___Y" -0.967993585263158
"STANDING" 7 "tBodyGyroJerk_mad___Y" -0.979809193018868
"STANDING" 8 "tBodyGyroJerk_mad___Y" -0.988198786851852
"STANDING" 9 "tBodyGyroJerk_mad___Y" -0.977724770666667
"STANDING" 10 "tBodyGyroJerk_mad___Y" -0.980111612045454
"STANDING" 11 "tBodyGyroJerk_mad___Y" -0.996085253404255
"STANDING" 12 "tBodyGyroJerk_mad___Y" -0.975953774918033
"STANDING" 13 "tBodyGyroJerk_mad___Y" -0.98449814245614
"STANDING" 14 "tBodyGyroJerk_mad___Y" -0.975433781333333
"STANDING" 15 "tBodyGyroJerk_mad___Y" -0.990113904716981
"STANDING" 16 "tBodyGyroJerk_mad___Y" -0.993507094615385
"STANDING" 17 "tBodyGyroJerk_mad___Y" -0.994475370897436
"STANDING" 18 "tBodyGyroJerk_mad___Y" -0.991879227671233
"STANDING" 19 "tBodyGyroJerk_mad___Y" -0.990172266027397
"STANDING" 20 "tBodyGyroJerk_mad___Y" -0.957759003287671
"STANDING" 21 "tBodyGyroJerk_mad___Y" -0.978454545280899
"STANDING" 22 "tBodyGyroJerk_mad___Y" -0.987564108095238
"STANDING" 23 "tBodyGyroJerk_mad___Y" -0.975356412058824
"STANDING" 24 "tBodyGyroJerk_mad___Y" -0.983761742608696
"STANDING" 25 "tBodyGyroJerk_mad___Y" -0.988598797972973
"STANDING" 26 "tBodyGyroJerk_mad___Y" -0.991176867702703
"STANDING" 27 "tBodyGyroJerk_mad___Y" -0.991356406125
"STANDING" 28 "tBodyGyroJerk_mad___Y" -0.975498581898734
"STANDING" 29 "tBodyGyroJerk_mad___Y" -0.995958237230769
"STANDING" 30 "tBodyGyroJerk_mad___Y" -0.978585433220339
"WALKING" 1 "tBodyGyroJerk_mad___Y" -0.328024088589474
"WALKING" 2 "tBodyGyroJerk_mad___Y" -0.656259759322034
"WALKING" 3 "tBodyGyroJerk_mad___Y" -0.674935753448276
"WALKING" 4 "tBodyGyroJerk_mad___Y" -0.810573272166667
"WALKING" 5 "tBodyGyroJerk_mad___Y" -0.586925455178571
"WALKING" 6 "tBodyGyroJerk_mad___Y" -0.450653723508772
"WALKING" 7 "tBodyGyroJerk_mad___Y" -0.295078319263158
"WALKING" 8 "tBodyGyroJerk_mad___Y" -0.429122455
"WALKING" 9 "tBodyGyroJerk_mad___Y" -0.542833871153846
"WALKING" 10 "tBodyGyroJerk_mad___Y" -0.532413083962264
"WALKING" 11 "tBodyGyroJerk_mad___Y" -0.731824821016949
"WALKING" 12 "tBodyGyroJerk_mad___Y" -0.601999991
"WALKING" 13 "tBodyGyroJerk_mad___Y" -0.383814950719298
"WALKING" 14 "tBodyGyroJerk_mad___Y" -0.546375466101695
"WALKING" 15 "tBodyGyroJerk_mad___Y" -0.712286487777778
"WALKING" 16 "tBodyGyroJerk_mad___Y" -0.716796935686274
"WALKING" 17 "tBodyGyroJerk_mad___Y" -0.579712748196721
"WALKING" 18 "tBodyGyroJerk_mad___Y" -0.695064950357143
"WALKING" 19 "tBodyGyroJerk_mad___Y" -0.325822822996154
"WALKING" 20 "tBodyGyroJerk_mad___Y" -0.208490927372549
"WALKING" 21 "tBodyGyroJerk_mad___Y" -0.501581985769231
"WALKING" 22 "tBodyGyroJerk_mad___Y" -0.662884504130435
"WALKING" 23 "tBodyGyroJerk_mad___Y" 0.169291038308136
"WALKING" 24 "tBodyGyroJerk_mad___Y" -0.525067158275862
"WALKING" 25 "tBodyGyroJerk_mad___Y" -0.80756681472973
"WALKING" 26 "tBodyGyroJerk_mad___Y" -0.59497999220339
"WALKING" 27 "tBodyGyroJerk_mad___Y" -0.646648892280702
"WALKING" 28 "tBodyGyroJerk_mad___Y" -0.661959186481481
"WALKING" 29 "tBodyGyroJerk_mad___Y" -0.582715492830189
"WALKING" 30 "tBodyGyroJerk_mad___Y" -0.519108226615385
"WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_mad___Y" -0.273080913714286
"WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk_mad___Y" -0.532592167659575
"WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_mad___Y" -0.688184971632653
"WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk_mad___Y" -0.817355295777778
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_mad___Y" -0.54028678
"WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_mad___Y" -0.231802880564583
"WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_mad___Y" -0.375204408957447
"WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_mad___Y" -0.108352948852632
"WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk_mad___Y" -0.483619130714286
"WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk_mad___Y" -0.494600542894737
"WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk_mad___Y" -0.686886745652174
"WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk_mad___Y" -0.550168583913043
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk_mad___Y" -0.317028224914894
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk_mad___Y" -0.318093776222222
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk_mad___Y" -0.595012139761905
"WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk_mad___Y" -0.622126822340425
"WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk_mad___Y" -0.590868342173913
"WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk_mad___Y" -0.761391972
"WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk_mad___Y" -0.0503011365384615
"WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk_mad___Y" -0.372627555866667
"WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk_mad___Y" -0.448244218222222
"WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk_mad___Y" -0.62918616
"WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk_mad___Y" 0.0796922256592593
"WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk_mad___Y" -0.560082163818182
"WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk_mad___Y" -0.811792445172414
"WALKING_DOWNSTAIRS" 26 "tBodyGyroJerk_mad___Y" -0.565180061
"WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk_mad___Y" -0.492506737977273
"WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk_mad___Y" -0.442426768478261
"WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk_mad___Y" -0.699845235833333
"WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk_mad___Y" -0.629688446612903
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk_mad___Y" -0.604872258113208
"WALKING_UPSTAIRS" 2 "tBodyGyroJerk_mad___Y" -0.665762099791667
"WALKING_UPSTAIRS" 3 "tBodyGyroJerk_mad___Y" -0.78204478
"WALKING_UPSTAIRS" 4 "tBodyGyroJerk_mad___Y" -0.845286709615385
"WALKING_UPSTAIRS" 5 "tBodyGyroJerk_mad___Y" -0.652786954255319
"WALKING_UPSTAIRS" 6 "tBodyGyroJerk_mad___Y" -0.500847045294118
"WALKING_UPSTAIRS" 7 "tBodyGyroJerk_mad___Y" -0.691821242156863
"WALKING_UPSTAIRS" 8 "tBodyGyroJerk_mad___Y" -0.437980217317073
"WALKING_UPSTAIRS" 9 "tBodyGyroJerk_mad___Y" -0.707098081632653
"WALKING_UPSTAIRS" 10 "tBodyGyroJerk_mad___Y" -0.613129002978723
"WALKING_UPSTAIRS" 11 "tBodyGyroJerk_mad___Y" -0.813791553333333
"WALKING_UPSTAIRS" 12 "tBodyGyroJerk_mad___Y" -0.769141066923077
"WALKING_UPSTAIRS" 13 "tBodyGyroJerk_mad___Y" -0.689042444545454
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mad___Y" -0.363090682327778
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mad___Y" -0.7709826225
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mad___Y" -0.773432429019608
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mad___Y" -0.681579783333333
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mad___Y" -0.828488729655172
"WALKING_UPSTAIRS" 19 "tBodyGyroJerk_mad___Y" -0.488734216
"WALKING_UPSTAIRS" 20 "tBodyGyroJerk_mad___Y" -0.415162061372549
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk_mad___Y" -0.612172753404255
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk_mad___Y" -0.706107890952381
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk_mad___Y" -0.50646531254902
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk_mad___Y" -0.681515780677966
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk_mad___Y" -0.848060504923077
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk_mad___Y" -0.748571858545454
"WALKING_UPSTAIRS" 27 "tBodyGyroJerk_mad___Y" -0.720787004117647
"WALKING_UPSTAIRS" 28 "tBodyGyroJerk_mad___Y" -0.709457985882353
"WALKING_UPSTAIRS" 29 "tBodyGyroJerk_mad___Y" -0.741150629795918
"WALKING_UPSTAIRS" 30 "tBodyGyroJerk_mad___Y" -0.751708279076923
"LAYING" 1 "tBodyAccMag_mad__" -0.81016936098
"LAYING" 2 "tBodyAccMag_mad__" -0.977229495416667
"LAYING" 3 "tBodyAccMag_mad__" -0.969268846129032
"LAYING" 4 "tBodyAccMag_mad__" -0.938656310740741
"LAYING" 5 "tBodyAccMag_mad__" -0.964077316153846
"LAYING" 6 "tBodyAccMag_mad__" -0.906654035473684
"LAYING" 7 "tBodyAccMag_mad__" -0.91691771425
"LAYING" 8 "tBodyAccMag_mad__" -0.919475203824074
"LAYING" 9 "tBodyAccMag_mad__" -0.923290547114
"LAYING" 10 "tBodyAccMag_mad__" -0.944965189655172
"LAYING" 11 "tBodyAccMag_mad__" -0.976669260175439
"LAYING" 12 "tBodyAccMag_mad__" -0.943210119333333
"LAYING" 13 "tBodyAccMag_mad__" -0.95429775
"LAYING" 14 "tBodyAccMag_mad__" -0.865148302156863
"LAYING" 15 "tBodyAccMag_mad__" -0.949666685694444
"LAYING" 16 "tBodyAccMag_mad__" -0.962725308285714
"LAYING" 17 "tBodyAccMag_mad__" -0.952567018732394
"LAYING" 18 "tBodyAccMag_mad__" -0.988135346
"LAYING" 19 "tBodyAccMag_mad__" -0.966179098915663
"LAYING" 20 "tBodyAccMag_mad__" -0.943963237808824
"LAYING" 21 "tBodyAccMag_mad__" -0.948401086333333
"LAYING" 22 "tBodyAccMag_mad__" -0.917642628402778
"LAYING" 23 "tBodyAccMag_mad__" -0.962635340694444
"LAYING" 24 "tBodyAccMag_mad__" -0.972781687361111
"LAYING" 25 "tBodyAccMag_mad__" -0.661237970684932
"LAYING" 26 "tBodyAccMag_mad__" -0.968990059868421
"LAYING" 27 "tBodyAccMag_mad__" -0.981625105675676
"LAYING" 28 "tBodyAccMag_mad__" -0.960246920625
"LAYING" 29 "tBodyAccMag_mad__" -0.982262358405797
"LAYING" 30 "tBodyAccMag_mad__" -0.966301481142857
"SITTING" 1 "tBodyAccMag_mad__" -0.931385653829787
"SITTING" 2 "tBodyAccMag_mad__" -0.958719576521739
"SITTING" 3 "tBodyAccMag_mad__" -0.879365905769231
"SITTING" 4 "tBodyAccMag_mad__" -0.9216980628
"SITTING" 5 "tBodyAccMag_mad__" -0.928247066363636
"SITTING" 6 "tBodyAccMag_mad__" -0.941282740363636
"SITTING" 7 "tBodyAccMag_mad__" -0.889525262802083
"SITTING" 8 "tBodyAccMag_mad__" -0.934243746586957
"SITTING" 9 "tBodyAccMag_mad__" -0.8745858716
"SITTING" 10 "tBodyAccMag_mad__" -0.944983727592593
"SITTING" 11 "tBodyAccMag_mad__" -0.950908076415094
"SITTING" 12 "tBodyAccMag_mad__" -0.952757776470588
"SITTING" 13 "tBodyAccMag_mad__" -0.940922637346939
"SITTING" 14 "tBodyAccMag_mad__" -0.930783785185185
"SITTING" 15 "tBodyAccMag_mad__" -0.944463615254237
"SITTING" 16 "tBodyAccMag_mad__" -0.944978682101449
"SITTING" 17 "tBodyAccMag_mad__" -0.96812100171875
"SITTING" 18 "tBodyAccMag_mad__" -0.982890448070175
"SITTING" 19 "tBodyAccMag_mad__" -0.956657406164384
"SITTING" 20 "tBodyAccMag_mad__" -0.943278461363636
"SITTING" 21 "tBodyAccMag_mad__" -0.974328112588235
"SITTING" 22 "tBodyAccMag_mad__" -0.931801764532258
"SITTING" 23 "tBodyAccMag_mad__" -0.930138076029412
"SITTING" 24 "tBodyAccMag_mad__" -0.967660894264706
"SITTING" 25 "tBodyAccMag_mad__" -0.963931542769231
"SITTING" 26 "tBodyAccMag_mad__" -0.937249718666667
"SITTING" 27 "tBodyAccMag_mad__" -0.972012382
"SITTING" 28 "tBodyAccMag_mad__" -0.952761497361111
"SITTING" 29 "tBodyAccMag_mad__" -0.973113957833333
"SITTING" 30 "tBodyAccMag_mad__" -0.94681850483871
"STANDING" 1 "tBodyAccMag_mad__" -0.982814583962264
"STANDING" 2 "tBodyAccMag_mad__" -0.96247724962963
"STANDING" 3 "tBodyAccMag_mad__" -0.92267286
"STANDING" 4 "tBodyAccMag_mad__" -0.898789521785714
"STANDING" 5 "tBodyAccMag_mad__" -0.891269291607143
"STANDING" 6 "tBodyAccMag_mad__" -0.945539891052632
"STANDING" 7 "tBodyAccMag_mad__" -0.939576905283019
"STANDING" 8 "tBodyAccMag_mad__" -0.940328026518519
"STANDING" 9 "tBodyAccMag_mad__" -0.942209920444444
"STANDING" 10 "tBodyAccMag_mad__" -0.946125056818182
"STANDING" 11 "tBodyAccMag_mad__" -0.982766799148936
"STANDING" 12 "tBodyAccMag_mad__" -0.940875575081967
"STANDING" 13 "tBodyAccMag_mad__" -0.972777074912281
"STANDING" 14 "tBodyAccMag_mad__" -0.941912492666667
"STANDING" 15 "tBodyAccMag_mad__" -0.95466654754717
"STANDING" 16 "tBodyAccMag_mad__" -0.960122882820513
"STANDING" 17 "tBodyAccMag_mad__" -0.977142107435897
"STANDING" 18 "tBodyAccMag_mad__" -0.975229187671233
"STANDING" 19 "tBodyAccMag_mad__" -0.966042365479452
"STANDING" 20 "tBodyAccMag_mad__" -0.921112293972603
"STANDING" 21 "tBodyAccMag_mad__" -0.961228066966292
"STANDING" 22 "tBodyAccMag_mad__" -0.948756724603175
"STANDING" 23 "tBodyAccMag_mad__" -0.956549266323529
"STANDING" 24 "tBodyAccMag_mad__" -0.952992323478261
"STANDING" 25 "tBodyAccMag_mad__" -0.971190414054054
"STANDING" 26 "tBodyAccMag_mad__" -0.965591323783784
"STANDING" 27 "tBodyAccMag_mad__" -0.96928556275
"STANDING" 28 "tBodyAccMag_mad__" -0.925924309873418
"STANDING" 29 "tBodyAccMag_mad__" -0.983566087692308
"STANDING" 30 "tBodyAccMag_mad__" -0.926187151525424
"WALKING" 1 "tBodyAccMag_mad__" -0.297425837894737
"WALKING" 2 "tBodyAccMag_mad__" -0.494211893728814
"WALKING" 3 "tBodyAccMag_mad__" -0.437758074655172
"WALKING" 4 "tBodyAccMag_mad__" -0.578967097833333
"WALKING" 5 "tBodyAccMag_mad__" -0.440943258571429
"WALKING" 6 "tBodyAccMag_mad__" -0.343835534736842
"WALKING" 7 "tBodyAccMag_mad__" -0.346372543859649
"WALKING" 8 "tBodyAccMag_mad__" -0.277357521458333
"WALKING" 9 "tBodyAccMag_mad__" -0.438346066346154
"WALKING" 10 "tBodyAccMag_mad__" -0.29065823009434
"WALKING" 11 "tBodyAccMag_mad__" -0.536362931864407
"WALKING" 12 "tBodyAccMag_mad__" -0.3424531686
"WALKING" 13 "tBodyAccMag_mad__" -0.356510804736842
"WALKING" 14 "tBodyAccMag_mad__" -0.408988498135593
"WALKING" 15 "tBodyAccMag_mad__" -0.407238683703704
"WALKING" 16 "tBodyAccMag_mad__" -0.525274238431373
"WALKING" 17 "tBodyAccMag_mad__" -0.532540109016393
"WALKING" 18 "tBodyAccMag_mad__" -0.525311189642857
"WALKING" 19 "tBodyAccMag_mad__" -0.239730343461538
"WALKING" 20 "tBodyAccMag_mad__" -0.28873835745098
"WALKING" 21 "tBodyAccMag_mad__" -0.368165223653846
"WALKING" 22 "tBodyAccMag_mad__" -0.249049135869565
"WALKING" 23 "tBodyAccMag_mad__" -0.346635170508475
"WALKING" 24 "tBodyAccMag_mad__" -0.543322574310345
"WALKING" 25 "tBodyAccMag_mad__" -0.616962491486487
"WALKING" 26 "tBodyAccMag_mad__" -0.482756506779661
"WALKING" 27 "tBodyAccMag_mad__" -0.503812980175439
"WALKING" 28 "tBodyAccMag_mad__" -0.460574620555556
"WALKING" 29 "tBodyAccMag_mad__" -0.34582283490566
"WALKING" 30 "tBodyAccMag_mad__" -0.443318441846154
"WALKING_DOWNSTAIRS" 1 "tBodyAccMag_mad__" -0.100138189163265
"WALKING_DOWNSTAIRS" 2 "tBodyAccMag_mad__" 0.00163716701340425
"WALKING_DOWNSTAIRS" 3 "tBodyAccMag_mad__" -0.205924529081633
"WALKING_DOWNSTAIRS" 4 "tBodyAccMag_mad__" -0.173220085088889
"WALKING_DOWNSTAIRS" 5 "tBodyAccMag_mad__" 0.0689330413811489
"WALKING_DOWNSTAIRS" 6 "tBodyAccMag_mad__" 0.211634787172917
"WALKING_DOWNSTAIRS" 7 "tBodyAccMag_mad__" -0.0225141017731915
"WALKING_DOWNSTAIRS" 8 "tBodyAccMag_mad__" -0.0224800399184211
"WALKING_DOWNSTAIRS" 9 "tBodyAccMag_mad__" 0.053675263752381
"WALKING_DOWNSTAIRS" 10 "tBodyAccMag_mad__" 0.0406740812868421
"WALKING_DOWNSTAIRS" 11 "tBodyAccMag_mad__" -0.0472992449080435
"WALKING_DOWNSTAIRS" 12 "tBodyAccMag_mad__" -0.0681092105434783
"WALKING_DOWNSTAIRS" 13 "tBodyAccMag_mad__" -0.149742108629787
"WALKING_DOWNSTAIRS" 14 "tBodyAccMag_mad__" 0.214404643711111
"WALKING_DOWNSTAIRS" 15 "tBodyAccMag_mad__" 0.20061398097619
"WALKING_DOWNSTAIRS" 16 "tBodyAccMag_mad__" -0.0171626263457447
"WALKING_DOWNSTAIRS" 17 "tBodyAccMag_mad__" -0.0234988171
"WALKING_DOWNSTAIRS" 18 "tBodyAccMag_mad__" -0.349473939818182
"WALKING_DOWNSTAIRS" 19 "tBodyAccMag_mad__" 0.274501023615385
"WALKING_DOWNSTAIRS" 20 "tBodyAccMag_mad__" 0.0299405688777778
"WALKING_DOWNSTAIRS" 21 "tBodyAccMag_mad__" 0.0617474811733333
"WALKING_DOWNSTAIRS" 22 "tBodyAccMag_mad__" 0.00823144488583333
"WALKING_DOWNSTAIRS" 23 "tBodyAccMag_mad__" 0.0824525984338889
"WALKING_DOWNSTAIRS" 24 "tBodyAccMag_mad__" -0.190674896672727
"WALKING_DOWNSTAIRS" 25 "tBodyAccMag_mad__" -0.364639111724138
"WALKING_DOWNSTAIRS" 26 "tBodyAccMag_mad__" -0.013289093376
"WALKING_DOWNSTAIRS" 27 "tBodyAccMag_mad__" -0.028739357545
"WALKING_DOWNSTAIRS" 28 "tBodyAccMag_mad__" -0.0168315506554348
"WALKING_DOWNSTAIRS" 29 "tBodyAccMag_mad__" -0.00596701511666667
"WALKING_DOWNSTAIRS" 30 "tBodyAccMag_mad__" -0.195923005758065
"WALKING_UPSTAIRS" 1 "tBodyAccMag_mad__" -0.388241179056604
"WALKING_UPSTAIRS" 2 "tBodyAccMag_mad__" -0.361505067708333
"WALKING_UPSTAIRS" 3 "tBodyAccMag_mad__" -0.419704312372881
"WALKING_UPSTAIRS" 4 "tBodyAccMag_mad__" -0.289167169615385
"WALKING_UPSTAIRS" 5 "tBodyAccMag_mad__" -0.221703392791489
"WALKING_UPSTAIRS" 6 "tBodyAccMag_mad__" -0.184551820803922
"WALKING_UPSTAIRS" 7 "tBodyAccMag_mad__" -0.409951070196078
